00:00:21	60081
00:00:21	75794
00:00:21	75958
00:00:21	77323
00:00:21	81342
00:00:21	84353
00:00:21	88299
00:00:21	94843
00:00:22	17579
00:00:22	33669
00:00:22	44381
00:00:22	56869
00:00:22	61571
00:00:22	61577
00:00:22	70569
00:00:22	88296
00:00:23	00921
00:00:23	03641
00:00:23	19210
00:00:23	24020
00:00:23	33090
00:00:23	49458
00:00:23	54388
00:00:23	57531
00:00:23	71223
00:00:23	89831
00:00:23	93520
00:00:24	03688
00:00:24	12342
00:00:24	21017
00:00:24	28141
00:00:24	30047
00:00:24	35876
00:00:24	53293
00:00:24	55758
00:00:24	56206
00:00:24	72374
00:00:24	84163
00:00:24	94713
00:00:25	41803
00:00:25	43839
00:00:25	57849
00:00:25	63652
00:00:25	64837
00:00:25	72384
00:00:25	76677
00:00:25	79752
00:00:25	80658
00:00:25	98981
00:00:26	08787
00:00:26	14457
00:00:26	20273
00:00:26	21354
00:00:26	23221
00:00:26	43001
00:00:26	61589
00:00:26	75833
00:00:26	80630
00:00:26	91335
00:00:27	09697
00:00:27	17377
00:00:27	18276
00:00:27	36152
00:00:27	42226
00:00:27	51405
00:00:27	64878
00:00:27	74049
00:00:27	82733
00:00:27	90902
00:00:28	01592
00:00:28	05470
00:00:28	06048
00:00:28	11688
00:00:28	19656
00:00:28	26662
00:00:28	27666
00:00:28	29773
00:00:28	45626
00:00:28	50189
00:00:28	86023
00:00:28	86172
00:00:28	91586
00:00:28	97799
00:00:28	99656
00:00:29	04705
00:00:29	11076
00:00:29	18811
00:00:29	27452
00:00:29	27583
00:00:29	64705
00:00:29	67780
00:00:29	71504
00:00:29	81654
00:00:29	82574
00:00:29	93708
00:00:29	94819
00:00:29	97382
00:00:30	19295
00:00:30	44837
00:00:30	55790
00:00:30	60196
00:00:30	63990
00:00:30	66547
00:00:30	69363
00:00:30	85805
00:00:30	96772
00:00:30	98955
00:00:31	15588
00:00:31	18647
00:00:31	19666
00:00:31	21277
00:00:31	28073
00:00:31	31206
00:00:31	31574
00:00:31	36891
00:00:31	40944
00:00:31	41036
00:00:31	41807
00:00:31	46118
00:00:31	54397
00:00:31	55127
00:00:31	93986
00:00:32	02481
00:00:32	02552
00:00:32	08180
00:00:32	20141
00:00:32	36425
00:00:32	46480
00:00:32	49442
00:00:32	65777
00:00:32	84565
00:00:32	92589
00:00:33	06516
00:00:33	19855
00:00:33	25780
00:00:33	42521
00:00:33	45034
00:00:33	72452
00:00:33	98016
00:00:34	01553
00:00:34	05079
00:00:34	10154
00:00:34	23542
00:00:34	32598
00:00:34	32951
00:00:34	37701
00:00:34	42179
00:00:34	52795
00:00:34	52803
00:00:34	74518
00:00:34	87173
00:00:34	88705
00:00:35	14602
00:00:35	15999
00:00:35	20026
00:00:35	20594
00:00:35	23376
00:00:35	29255
00:00:35	35494
00:00:35	35511
00:00:35	35854
00:00:35	54767
00:00:35	56038
00:00:35	58615
00:00:35	72283
00:00:35	75981
00:00:35	85070
00:00:35	94658
00:00:36	03143
00:00:36	03637
00:00:36	10194
00:00:36	13265
00:00:36	14103
00:00:36	14521
00:00:36	16954
00:00:36	18277
00:00:36	35395
00:00:36	86303
00:00:36	91030
00:00:37	19832
00:00:37	42733
00:00:37	49435
00:00:37	54140
00:00:37	54928
00:00:37	57157
00:00:37	58259
00:00:37	60277
00:00:37	65008
00:00:37	71851
00:00:37	98277
00:00:38	15382
00:00:38	35584
00:00:38	63956
00:00:38	64205
00:00:38	82961
00:00:38	96976
00:00:39	02268
00:00:39	15853
00:00:39	36877
00:00:39	41991
00:00:39	42578
00:00:39	45191
00:00:39	55468
00:00:39	61605
00:00:39	72221
00:00:39	72699
00:00:39	94935
00:00:40	10378
00:00:40	24858
00:00:40	27135
00:00:40	33379
00:00:40	81034
00:00:40	86080
00:00:40	88918
00:00:40	92544
00:00:40	95838
00:00:41	00692
00:00:41	01591
00:00:41	06146
00:00:41	07441
00:00:41	11140
00:00:41	16152
00:00:41	19205
00:00:41	31186
00:00:41	39318
00:00:41	40306
00:00:41	45990
00:00:41	56053
00:00:41	72092
00:00:41	77773
00:00:41	88021
00:00:42	08828
00:00:42	13340
00:00:42	37233
00:00:42	80871
00:00:42	83051
00:00:42	88529
00:00:42	92434
00:00:42	95347
00:00:43	15863
00:00:43	22012
00:00:43	25332
00:00:43	27773
00:00:43	36709
00:00:43	37355
00:00:43	61805
00:00:43	76362
00:00:43	78862
00:00:43	92261
00:00:44	02624
00:00:44	03575
00:00:44	11264
00:00:44	15616
00:00:44	38283
00:00:44	41597
00:00:44	45515
00:00:44	54067
00:00:44	61115
00:00:45	41033
00:00:45	50672
00:00:45	60517
00:00:45	71237
00:00:45	91343
00:00:45	98872
00:00:46	49806
00:00:46	50024
00:00:46	54610
00:00:46	66047
00:00:46	75021
00:00:46	75597
00:00:47	02729
00:00:47	15863
00:00:47	29139
00:00:47	30287
00:00:47	32161
00:00:47	44192
00:00:47	56835
00:00:47	58003
00:00:47	66738
00:00:47	69369
00:00:47	92831
00:00:47	96215
00:00:48	00738
00:00:48	07799
00:00:48	13923
00:00:48	21281
00:00:48	22216
00:00:48	35588
00:00:48	42087
00:00:48	55288
00:00:48	91362
00:00:48	98475
00:00:49	03640
00:00:49	21723
00:00:49	40976
00:00:49	64369
00:00:49	64873
00:00:49	69231
00:00:49	79913
00:00:49	86904
00:00:50	12236
00:00:50	18503
00:00:50	25605
00:00:50	27565
00:00:50	31472
00:00:50	36103
00:00:50	43979
00:00:50	57528
00:00:50	72241
00:00:50	83293
00:00:50	88526
00:00:50	95880
00:00:51	07207
00:00:51	35327
00:00:51	43951
00:00:51	44331
00:00:51	45823
00:00:51	46358
00:00:51	71766
00:00:51	72377
00:00:51	92105
00:00:52	21379
00:00:52	24986
00:00:52	87981
00:00:52	93906
00:00:53	10580
00:00:53	14842
00:00:53	16949
00:00:53	18887
00:00:53	35816
00:00:53	37823
00:00:53	50624
00:00:53	62902
00:00:53	80836
00:00:53	94865
00:00:54	15080
00:00:54	33712
00:00:54	43351
00:00:54	49256
00:00:54	50787
00:00:54	60199
00:00:54	82249
00:00:54	94234
00:00:54	95514
00:00:55	00978
00:00:55	10912
00:00:55	11166
00:00:55	42605
00:00:55	54222
00:00:55	67118
00:00:55	75691
00:00:55	84599
00:00:55	90654
00:00:56	08128
00:00:56	15466
00:00:56	42889
00:00:56	75745
00:00:56	75794
00:00:56	79505
00:00:56	85006
00:00:56	89838
00:00:57	19821
00:00:57	21103
00:00:57	27988
00:00:57	36508
00:00:57	44303
00:00:57	63984
00:00:57	68978
00:00:57	70856
00:00:57	94990
00:00:58	39793
00:00:58	42488
00:00:58	60407
00:00:58	61435
00:00:58	66332
00:00:58	68784
00:00:58	98840
00:00:59	13869
00:00:59	15238
00:00:59	36376
00:00:59	36493
00:00:59	62282
00:00:59	76701
00:00:59	78940
00:00:59	85757
00:00:59	93348
00:01:00	14429
00:01:00	17438
00:01:00	33238
00:01:00	33428
00:01:00	34609
00:01:00	35345
00:01:00	43261
00:01:00	62229
00:01:00	68435
00:01:00	76049
00:01:00	89424
00:01:00	98905
00:01:01	01131
00:01:01	04201
00:01:01	19704
00:01:01	24105
00:01:01	45508
00:01:01	47284
00:01:01	52619
00:01:01	66065
00:01:01	67316
00:01:01	74793
00:01:01	82879
00:01:01	92404
00:01:01	97860
00:01:02	02707
00:01:02	04584
00:01:02	29872
00:01:02	30192
00:01:02	41383
00:01:02	58488
00:01:02	70073
00:01:02	87452
00:01:02	94033
00:01:03	18292
00:01:03	41939
00:01:03	54775
00:01:03	64804
00:01:03	67128
00:01:03	67511
00:01:03	82152
00:01:03	94528
00:01:03	95943
00:01:03	96757
00:01:04	04120
00:01:04	26841
00:01:04	35017
00:01:04	70547
00:01:04	72238
00:01:04	72680
00:01:04	83127
00:01:05	13569
00:01:05	19966
00:01:05	27186
00:01:05	33470
00:01:05	45853
00:01:05	49614
00:01:05	73135
00:01:05	75523
00:01:05	81587
00:01:05	86569
00:01:05	87174
00:01:06	09691
00:01:06	15890
00:01:06	21588
00:01:06	40941
00:01:06	48023
00:01:06	48899
00:01:06	57947
00:01:06	61606
00:01:06	61793
00:01:06	62935
00:01:06	71949
00:01:06	78554
00:01:06	79035
00:01:06	87496
00:01:06	90328
00:01:06	91271
00:01:07	09439
00:01:07	10452
00:01:07	13679
00:01:07	15198
00:01:07	20726
00:01:07	26499
00:01:07	26551
00:01:07	30307
00:01:07	37657
00:01:07	38637
00:01:07	86799
00:01:07	89875
00:01:08	19359
00:01:08	34822
00:01:08	35829
00:01:08	44181
00:01:08	47913
00:01:08	74107
00:01:08	86883
00:01:08	87738
00:01:08	95269
00:01:08	97332
00:01:08	97378
00:01:09	10829
00:01:09	12440
00:01:09	15721
00:01:09	20294
00:01:09	30269
00:01:09	30402
00:01:09	36331
00:01:09	40378
00:01:09	55921
00:01:09	66680
00:01:09	80346
00:01:09	84808
00:01:09	99053
00:01:10	06248
00:01:10	28890
00:01:10	29562
00:01:10	52296
00:01:10	56186
00:01:10	58672
00:01:10	64155
00:01:10	80043
00:01:10	85917
00:01:10	96740
00:01:10	97820
00:01:11	02903
00:01:11	16875
00:01:11	25558
00:01:11	36088
00:01:11	37984
00:01:11	38786
00:01:11	39695
00:01:11	45001
00:01:11	49347
00:01:11	55129
00:01:11	59758
00:01:11	63866
00:01:11	67903
00:01:11	69736
00:01:11	73005
00:01:11	73943
00:01:11	75024
00:01:11	75772
00:01:11	82407
00:01:11	86553
00:01:11	87391
00:01:11	92291
00:01:12	15901
00:01:12	43139
00:01:12	58019
00:01:12	61237
00:01:12	63147
00:01:12	79054
00:01:12	80604
00:01:12	87495
00:01:12	94928
00:01:12	95973
00:01:13	10604
00:01:13	33382
00:01:13	41270
00:01:13	48164
00:01:13	53661
00:01:13	57647
00:01:13	65853
00:01:13	69040
00:01:13	72020
00:01:13	74703
00:01:13	87260
00:01:13	98546
00:01:13	98583
00:01:14	03518
00:01:14	05203
00:01:14	15922
00:01:14	19927
00:01:14	38141
00:01:14	43000
00:01:14	50600
00:01:14	51332
00:01:14	57302
00:01:14	81959
00:01:14	94071
00:01:15	05642
00:01:15	07397
00:01:15	14786
00:01:15	27336
00:01:15	36731
00:01:15	37722
00:01:15	48184
00:01:15	52687
00:01:15	59803
00:01:15	61414
00:01:15	63521
00:01:15	69343
00:01:15	79625
00:01:15	89361
00:01:15	95387
00:01:16	02743
00:01:16	28465
00:01:16	30290
00:01:16	32236
00:01:16	37937
00:01:16	40106
00:01:16	41952
00:01:16	42678
00:01:16	49712
00:01:16	50764
00:01:16	72028
00:01:16	81012
00:01:16	95469
00:01:16	99428
00:01:17	03074
00:01:17	05501
00:01:17	05795
00:01:17	09079
00:01:17	13185
00:01:17	13484
00:01:17	17158
00:01:17	20260
00:01:17	26021
00:01:17	27555
00:01:17	28344
00:01:17	34730
00:01:17	35037
00:01:17	37304
00:01:17	46541
00:01:17	48720
00:01:17	48923
00:01:17	73057
00:01:17	81870
00:01:17	82201
00:01:17	85816
00:01:18	03497
00:01:18	08545
00:01:18	09005
00:01:18	16325
00:01:18	51387
00:01:18	53400
00:01:18	59566
00:01:18	62115
00:01:18	68548
00:01:18	68907
00:01:18	71773
00:01:18	78253
00:01:18	80845
00:01:18	96467
00:01:19	01225
00:01:19	09962
00:01:19	18620
00:01:19	24074
00:01:19	34582
00:01:19	45069
00:01:19	51455
00:01:19	60292
00:01:19	63832
00:01:19	65919
00:01:19	94240
00:01:19	96000
00:01:20	04714
00:01:20	11359
00:01:20	19710
00:01:20	54047
00:01:21	08048
00:01:21	13575
00:01:21	20026
00:01:21	21243
00:01:21	48059
00:01:21	50723
00:01:21	56295
00:01:21	59611
00:01:21	72558
00:01:21	86282
00:01:22	07849
00:01:22	08347
00:01:22	45805
00:01:22	46958
00:01:22	48014
00:01:22	49360
00:01:22	56332
00:01:22	63511
00:01:22	75768
00:01:22	81120
00:01:23	14287
00:01:23	14987
00:01:23	15062
00:01:23	19044
00:01:23	24509
00:01:23	24609
00:01:23	28926
00:01:23	38793
00:01:23	46849
00:01:23	60721
00:01:23	63517
00:01:23	68323
00:01:23	85115
00:01:24	09373
00:01:24	13581
00:01:24	21368
00:01:24	24088
00:01:24	42765
00:01:24	55903
00:01:24	67893
00:01:24	76123
00:01:24	85788
00:01:24	87973
00:01:24	88716
00:01:24	89382
00:01:24	93482
00:01:24	96143
00:01:25	04026
00:01:25	53756
00:01:25	54839
00:01:25	62859
00:01:25	77829
00:01:25	78898
00:01:25	99225
00:01:26	09956
00:01:26	12325
00:01:26	13692
00:01:26	20248
00:01:26	23410
00:01:26	35759
00:01:26	36154
00:01:26	38778
00:01:26	57719
00:01:26	58944
00:01:26	78003
00:01:26	78464
00:01:26	82489
00:01:26	85723
00:01:26	95272
00:01:26	96469
00:01:27	02976
00:01:27	10584
00:01:27	12543
00:01:27	27236
00:01:27	31149
00:01:27	45009
00:01:27	48831
00:01:27	49325
00:01:27	50360
00:01:27	58366
00:01:27	59140
00:01:27	64266
00:01:27	74779
00:01:27	92125
00:01:27	93956
00:01:27	96861
00:01:27	97999
00:01:28	19313
00:01:28	23206
00:01:28	45059
00:01:28	46998
00:01:28	68268
00:01:28	75671
00:01:28	77307
00:01:28	79861
00:01:28	83652
00:01:28	84372
00:01:28	86412
00:01:29	02790
00:01:29	06170
00:01:29	09237
00:01:29	17647
00:01:29	33452
00:01:29	38281
00:01:29	45251
00:01:29	49014
00:01:29	53825
00:01:29	59981
00:01:29	64918
00:01:29	90559
00:01:29	95113
00:01:29	97535
00:01:30	09490
00:01:30	25438
00:01:30	38293
00:01:30	52085
00:01:30	62517
00:01:30	75486
00:01:30	82201
00:01:30	94545
00:01:31	06858
00:01:31	09336
00:01:31	24809
00:01:31	41677
00:01:31	54763
00:01:31	60183
00:01:31	61685
00:01:31	64163
00:01:31	81517
00:01:31	81704
00:01:31	87195
00:01:31	91254
00:01:32	02223
00:01:32	02381
00:01:32	02743
00:01:32	05685
00:01:32	23808
00:01:32	31641
00:01:32	32185
00:01:32	32822
00:01:32	37019
00:01:32	50116
00:01:32	54373
00:01:32	61773
00:01:32	62177
00:01:32	62428
00:01:32	71438
00:01:32	82792
00:01:32	86513
00:01:32	89745
00:01:32	96318
00:01:32	99854
00:01:33	11887
00:01:33	16215
00:01:33	21632
00:01:33	26842
00:01:33	28643
00:01:33	29206
00:01:33	51204
00:01:33	59108
00:01:33	63375
00:01:33	64266
00:01:33	91587
00:01:33	98941
00:01:34	02693
00:01:34	08248
00:01:34	24713
00:01:34	24966
00:01:34	30947
00:01:34	31825
00:01:34	35737
00:01:34	46664
00:01:34	52009
00:01:34	67835
00:01:34	76791
00:01:34	77747
00:01:34	78618
00:01:34	81168
00:01:34	90227
00:01:34	92550
00:01:35	24493
00:01:35	29252
00:01:35	30398
00:01:35	30884
00:01:35	38697
00:01:35	39454
00:01:35	39890
00:01:35	42095
00:01:35	44359
00:01:35	45615
00:01:35	63567
00:01:35	76045
00:01:35	76781
00:01:35	84635
00:01:36	06054
00:01:36	31477
00:01:36	35563
00:01:36	39069
00:01:36	40772
00:01:36	45203
00:01:36	45389
00:01:36	69454
00:01:36	79465
00:01:36	84150
00:01:36	99516
00:01:37	01726
00:01:37	03225
00:01:37	25836
00:01:37	30094
00:01:37	47393
00:01:37	63492
00:01:37	64861
00:01:37	66297
00:01:37	70360
00:01:37	70716
00:01:37	72482
00:01:37	76023
00:01:37	99927
00:01:38	19891
00:01:38	21469
00:01:38	26439
00:01:38	30005
00:01:38	48768
00:01:38	63222
00:01:38	65120
00:01:38	66911
00:01:38	74422
00:01:38	81108
00:01:38	85697
00:01:38	93485
00:01:38	93653
00:01:38	97211
00:01:38	97225
00:01:39	02694
00:01:39	20939
00:01:39	23570
00:01:39	38014
00:01:39	46268
00:01:39	49946
00:01:39	72768
00:01:39	74026
00:01:39	75784
00:01:39	77066
00:01:39	80091
00:01:39	80969
00:01:40	16891
00:01:40	18757
00:01:40	42637
00:01:40	49594
00:01:40	50282
00:01:40	52900
00:01:40	58527
00:01:40	67191
00:01:40	69988
00:01:40	78059
00:01:40	87785
00:01:41	11273
00:01:41	14368
00:01:41	16396
00:01:41	16988
00:01:41	33103
00:01:41	36567
00:01:41	43484
00:01:41	70188
00:01:41	70198
00:01:41	71550
00:01:41	82825
00:01:41	84158
00:01:41	85957
00:01:42	04290
00:01:42	07512
00:01:42	17950
00:01:42	22126
00:01:42	27036
00:01:42	80446
00:01:42	87579
00:01:42	89810
00:01:43	49000
00:01:43	63389
00:01:43	76047
00:01:43	79196
00:01:43	86179
00:01:44	10260
00:01:44	10774
00:01:44	14445
00:01:44	41927
00:01:44	49902
00:01:44	55907
00:01:44	64487
00:01:44	65428
00:01:44	79307
00:01:44	90467
00:01:44	91134
00:01:45	11002
00:01:45	17256
00:01:45	22250
00:01:45	25209
00:01:45	28908
00:01:45	32159
00:01:45	50044
00:01:45	50421
00:01:45	56394
00:01:45	58184
00:01:45	62842
00:01:45	71413
00:01:45	96775
00:01:46	03049
00:01:46	31460
00:01:46	33047
00:01:46	36466
00:01:46	46656
00:01:46	66005
00:01:46	69821
00:01:46	74286
00:01:46	89192
00:01:46	93740
00:01:46	94127
00:01:46	94649
00:01:47	11558
00:01:47	16487
00:01:47	22237
00:01:47	26852
00:01:47	45124
00:01:47	50095
00:01:47	55532
00:01:47	55537
00:01:47	78326
00:01:47	80584
00:01:47	81831
00:01:47	86421
00:01:47	88172
00:01:47	95525
00:01:47	99730
00:01:48	08313
00:01:48	26991
00:01:48	34071
00:01:48	37157
00:01:48	46285
00:01:48	57317
00:01:48	57413
00:01:48	66015
00:01:48	70152
00:01:48	70239
00:01:48	77444
00:01:48	79078
00:01:48	91398
00:01:48	92814
00:01:49	00582
00:01:49	06239
00:01:49	10284
00:01:49	19276
00:01:49	19826
00:01:49	21738
00:01:49	37628
00:01:49	46729
00:01:49	61167
00:01:49	61272
00:01:49	62664
00:01:49	91352
00:01:50	02099
00:01:50	02395
00:01:50	17998
00:01:50	40527
00:01:50	44064
00:01:50	57997
00:01:50	65251
00:01:50	69557
00:01:50	90915
00:01:50	92665
00:01:51	11876
00:01:51	19441
00:01:51	20619
00:01:51	25572
00:01:51	26316
00:01:51	36028
00:01:51	38102
00:01:51	42102
00:01:51	43291
00:01:51	51846
00:01:51	57774
00:01:51	76505
00:01:52	04835
00:01:52	06464
00:01:52	10507
00:01:52	18227
00:01:52	18339
00:01:52	18964
00:01:52	21814
00:01:52	22001
00:01:52	34535
00:01:52	43725
00:01:52	47824
00:01:52	69422
00:01:52	90631
00:01:52	95096
00:01:52	96390
00:01:52	99016
00:01:53	03958
00:01:53	17883
00:01:53	22386
00:01:53	41398
00:01:53	42535
00:01:53	54312
00:01:53	65647
00:01:53	70426
00:01:53	72451
00:01:54	08445
00:01:54	08915
00:01:54	09250
00:01:54	11382
00:01:54	12690
00:01:54	24927
00:01:54	31820
00:01:54	36926
00:01:54	37220
00:01:54	66900
00:01:54	71819
00:01:54	72810
00:01:54	77240
00:01:54	77999
00:01:54	78062
00:01:54	85635
00:01:55	18243
00:01:55	28670
00:01:55	34021
00:01:55	43154
00:01:55	50914
00:01:55	52750
00:01:55	57398
00:01:55	58761
00:01:55	59329
00:01:55	70646
00:01:55	95897
00:01:55	99908
00:01:56	14033
00:01:56	16183
00:01:56	19429
00:01:56	27270
00:01:56	39936
00:01:56	59779
00:01:56	65552
00:01:56	65994
00:01:56	67200
00:01:56	70613
00:01:56	75227
00:01:56	76023
00:01:56	79268
00:01:56	79441
00:01:56	91990
00:01:56	93381
00:01:57	07973
00:01:57	31404
00:01:57	37176
00:01:57	49934
00:01:57	54690
00:01:57	61556
00:01:57	74077
00:01:57	76092
00:01:57	81080
00:01:57	88437
00:01:57	91749
00:01:58	15336
00:01:58	15773
00:01:58	32672
00:01:58	51235
00:01:58	62021
00:01:59	11434
00:01:59	23420
00:01:59	26835
00:01:59	40669
00:01:59	40778
00:01:59	49422
00:01:59	58302
00:01:59	65854
00:01:59	77637
00:01:59	90581
00:02:00	15514
00:02:00	25014
00:02:00	49586
00:02:00	55452
00:02:00	74076
00:02:00	76630
00:02:00	98676
00:02:01	14414
00:02:01	34413
00:02:01	34887
00:02:01	62097
00:02:01	70221
00:02:01	74324
00:02:01	78005
00:02:01	81420
00:02:01	86515
00:02:01	86594
00:02:01	87144
00:02:01	88834
00:02:01	89361
00:02:01	90911
00:02:01	91813
00:02:01	93108
00:02:02	07692
00:02:02	20753
00:02:02	23372
00:02:02	30373
00:02:02	30948
00:02:02	31339
00:02:02	32509
00:02:02	32742
00:02:02	54725
00:02:02	59673
00:02:02	83405
00:02:02	97189
00:02:03	00684
00:02:03	06082
00:02:03	24295
00:02:03	42026
00:02:03	49369
00:02:03	51052
00:02:03	51805
00:02:03	58731
00:02:03	60903
00:02:03	63400
00:02:03	64119
00:02:03	84084
00:02:03	87678
00:02:03	88927
00:02:03	89250
00:02:04	00581
00:02:04	31845
00:02:04	36482
00:02:04	68398
00:02:04	68863
00:02:04	72427
00:02:04	86845
00:02:04	92797
00:02:05	04453
00:02:05	09457
00:02:05	20209
00:02:05	23099
00:02:05	25414
00:02:05	26100
00:02:05	38236
00:02:05	43794
00:02:05	49897
00:02:05	58171
00:02:05	59225
00:02:05	72942
00:02:05	74768
00:02:05	76453
00:02:05	79175
00:02:05	84467
00:02:05	93328
00:02:05	98853
00:02:06	03592
00:02:06	07300
00:02:06	08690
00:02:06	10795
00:02:06	13172
00:02:06	22886
00:02:06	66089
00:02:06	67177
00:02:06	75571
00:02:06	92669
00:02:06	97918
00:02:07	03511
00:02:07	11484
00:02:07	12182
00:02:07	20016
00:02:07	29975
00:02:07	35571
00:02:07	50402
00:02:07	56671
00:02:07	61717
00:02:07	69535
00:02:07	71641
00:02:07	96045
00:02:08	13793
00:02:08	19428
00:02:08	21075
00:02:08	22529
00:02:08	26968
00:02:08	29519
00:02:08	32622
00:02:08	37814
00:02:08	47350
00:02:08	47868
00:02:08	66119
00:02:08	70575
00:02:08	74000
00:02:08	82329
00:02:08	88233
00:02:08	94543
00:02:09	02256
00:02:09	02637
00:02:09	02802
00:02:09	05143
00:02:09	08104
00:02:09	10864
00:02:09	15820
00:02:09	17220
00:02:09	23459
00:02:09	25233
00:02:09	30029
00:02:09	33326
00:02:09	42544
00:02:09	44536
00:02:09	45823
00:02:09	65323
00:02:09	66656
00:02:09	72890
00:02:09	79262
00:02:09	88254
00:02:09	95472
00:02:09	95657
00:02:10	04354
00:02:10	14903
00:02:10	21630
00:02:10	31196
00:02:10	38336
00:02:10	41282
00:02:10	47371
00:02:10	52956
00:02:10	59397
00:02:10	66730
00:02:10	67251
00:02:10	84795
00:02:10	85757
00:02:10	97297
00:02:11	19549
00:02:11	35916
00:02:11	40672
00:02:11	41730
